,Date,mode_of_purchase,sporting_equipment,store,estimated_spending,number_of_items_bought
31069,2020-10-14,physical_collection,boxing,west,47.187,5
31071,2020-10-14,order,basketball,east,1046.6280000000002,11
31072,2020-10-14,physical_collection,ski,west,27.73,4
31073,2020-10-14,physical_collection,surfing,west,35.677,4
31074,2020-10-14,physical_collection,diving,west,121.55499999999999,3
31075,2020-10-14,order,swimming,south,995.4,12
31076,2020-10-14,order,golf,south,34.144,1
31077,2020-10-14,physical_collection,hiking/trekking,west,258.38,5
31078,2020-10-14,physical_collection,crosstrain,west,69.595,1
31079,2020-10-14,order,rugby,east,69.699,3
31080,2020-10-15,order,ski,east,1560.857,9
31081,2020-10-15,order,jog/run,south,1281.162,15
31082,2020-10-15,order,yoga,east,392.24,4
31083,2020-10-15,order,fitness,east,874.733,11
31084,2020-10-15,order,table_tennis,south,28.047000000000004,1
31085,2020-10-15,order,pilates,east,1132.828,15
31086,2020-10-15,order,tennis,south,654.596,7
31087,2020-10-15,order,trail,south,672.397,3
31088,2020-10-15,physical_collection,basketball,west,40.12,2
31089,2020-10-15,order,kayak/sup,south,67.474,1
31090,2020-10-15,order,triathlon,south,331.788,8
31091,2020-10-15,order,badminton,south,115.12100000000001,2
31092,2020-10-15,order,ski,south,968.7959999999999,9
31093,2020-10-15,order,yoga,south,441.305,6
31094,2020-10-15,order,surfing,south,121.18199999999999,3
31095,2020-10-15,physical_collection,tennis,west,46.132,5
31096,2020-10-15,order,basketball,south,381.319,7
31097,2020-10-15,order,fitness,south,598.288,8
31098,2020-10-15,physical_collection,swimming,west,62.399,3
31099,2020-10-15,physical_collection,skate/roller,west,51.409000000000006,4
31100,2020-10-15,order,trail,east,394.129,6
31101,2020-10-15,order,pilates,south,308.335,5
31102,2020-10-15,order,swimming,south,739.434,13
31103,2020-10-15,order,football,east,624.5930000000001,7
31104,2020-10-15,order,jog/run,east,1997.816,23
31105,2020-10-15,order,swimming,east,902.201,11
31106,2020-10-15,order,triathlon,east,252.369,7
31107,2020-10-15,physical_collection,jog/run,west,441.11899999999997,3
31108,2020-10-15,order,tennis,east,462.79200000000003,12
31109,2020-10-15,order,hiking/trekking,east,4975.883,34
31110,2020-10-15,order,kayak/sup,east,143.962,1
31111,2020-10-15,order,boxing,east,39.332,3
31112,2020-10-15,order,skate/roller,south,360.752,5
31113,2020-10-15,order,skate/roller,east,418.81800000000004,5
31114,2020-10-15,order,climbing,east,64.035,3
31115,2020-10-15,order,hiking/trekking,south,3714.1400000000003,31
31116,2020-10-15,order,football,south,666.675,9
31117,2020-10-15,order,golf,east,210.512,2
31118,2020-10-15,order,diving,east,497.441,5
31120,2020-10-15,order,diving,south,229.42600000000002,5
31121,2020-10-15,order,basketball,east,433.544,7
31122,2020-10-15,physical_collection,table_tennis,west,32.108,1
31123,2020-10-15,order,sailing,east,82.015,1
31124,2020-10-15,order,surfing,east,610.7760000000001,3
31125,2020-10-15,physical_collection,football,west,85.632,4
31126,2020-10-15,order,volleyball,east,20.048,1
31127,2020-10-15,order,cycling,east,1324.2959999999998,13
31128,2020-10-15,physical_collection,others,west,72.757,2
31129,2020-10-15,order,others,east,12.043000000000001,1
31130,2020-10-15,order,rugby,east,14.559000000000001,1
31131,2020-10-15,order,golf,south,101.654,4
31132,2020-10-15,order,crosstrain,east,891.8870000000001,9
31133,2020-10-15,order,cycling,south,21.872,4
31135,2020-10-15,physical_collection,ski,west,209.026,2
31136,2020-10-15,physical_collection,cycling,west,322.151,4
31137,2020-10-15,physical_collection,hiking/trekking,west,1365.649,9
31138,2020-10-15,order,crosstrain,south,562.9300000000001,4
31139,2020-10-15,physical_collection,sailing,west,41.856,5
31140,2020-10-15,physical_collection,crosstrain,west,437.514,3
31141,2020-10-15,physical_collection,climbing,west,39.724000000000004,1
31142,2020-10-15,physical_collection,golf,west,21.348,2
31143,2020-10-15,physical_collection,pilates,west,80.79299999999999,1
31144,2020-10-15,order,rugby,south,32.71,3
31145,2020-10-15,order,badminton,east,249.85500000000002,6
31147,2020-10-15,order,table_tennis,east,70.721,5
31148,2020-10-15,physical_collection,fitness,west,62.352999999999994,4
31149,2020-10-16,order,hiking/trekking,east,6898.414,50
31150,2020-10-16,order,fitness,east,647.374,10
31151,2020-10-16,order,table_tennis,east,81.422,5
31152,2020-10-16,order,sailing,east,144.733,2
31153,2020-10-16,order,cycling,south,20.182,4
31154,2020-10-16,order,ski,east,1613.376,12
31155,2020-10-16,order,triathlon,south,175.43099999999998,4
31156,2020-10-16,order,basketball,east,470.134,5
31157,2020-10-16,physical_collection,swimming,west,34.216,5
31158,2020-10-16,physical_collection,boxing,west,11.870999999999999,4
31159,2020-10-16,order,triathlon,east,419.71899999999994,12
31160,2020-10-16,order,ski,south,972.275,11
31161,2020-10-16,order,golf,south,106.64500000000001,2
31162,2020-10-16,order,swimming,south,523.956,9
31163,2020-10-16,order,swimming,east,928.259,11
31164,2020-10-16,order,badminton,east,216.911,4
31165,2020-10-16,order,jog/run,east,1611.292,18
31166,2020-10-16,order,crosstrain,east,710.674,10
31167,2020-10-16,order,table_tennis,south,40.543,3
31168,2020-10-16,order,cycling,east,634.668,8
31169,2020-10-16,order,tennis,east,359.42199999999997,7
31170,2020-10-16,order,jog/run,south,1058.581,12
31171,2020-10-16,order,trail,east,470.08900000000006,6
31173,2020-10-16,order,pilates,east,940.695,13
31174,2020-10-16,physical_collection,golf,west,82.84700000000001,2
31175,2020-10-16,order,yoga,east,501.04200000000003,7
31176,2020-10-16,physical_collection,skate/roller,west,136.634,1
31178,2020-10-16,order,basketball,south,374.033,4
31179,2020-10-16,order,trail,south,326.966,6
31180,2020-10-16,order,surfing,south,71.602,4
31181,2020-10-16,order,kayak/sup,east,171.079,2
31182,2020-10-16,order,surfing,east,267.418,3
31183,2020-10-16,order,tennis,south,634.763,10
31185,2020-10-16,order,badminton,south,125.59100000000001,4
31186,2020-10-16,order,diving,south,273.741,2
31187,2020-10-16,physical_collection,yoga,west,17.115000000000002,3
31190,2020-10-16,order,football,south,563.1859999999999,5
31191,2020-10-16,physical_collection,football,west,31.985000000000003,4
31192,2020-10-16,order,diving,east,358.34000000000003,7
31193,2020-10-16,order,rugby,south,39.894999999999996,2
31194,2020-10-16,order,golf,east,150.89100000000002,4
31195,2020-10-16,order,fitness,south,468.18999999999994,5
31196,2020-10-16,order,football,east,408.07800000000003,6
31197,2020-10-16,order,boxing,east,83.16900000000001,1
31198,2020-10-16,order,skate/roller,south,299.44899999999996,3
31199,2020-10-16,order,skate/roller,east,227.945,3
31200,2020-10-16,order,others,east,23.380000000000003,4
31201,2020-10-16,order,hiking/trekking,south,3151.081,29
31202,2020-10-16,order,volleyball,east,50.163,1
31203,2020-10-16,order,climbing,east,349.716,6
31204,2020-10-16,order,kayak/sup,south,68.50800000000001,4
31206,2020-10-16,order,rugby,east,19.015,4
31208,2020-10-16,physical_collection,hiking/trekking,west,435.31000000000006,2
31209,2020-10-16,physical_collection,ski,west,426.26800000000003,5
31210,2020-10-16,order,crosstrain,south,575.2810000000001,4
31211,2020-10-16,physical_collection,jog/run,west,105.364,1
31212,2020-10-16,order,pilates,south,347.893,9
31213,2020-10-16,physical_collection,fitness,west,90.507,2
31214,2020-10-16,physical_collection,pilates,west,59.635000000000005,1
31216,2020-10-16,order,yoga,south,452.209,8
31217,2020-10-16,physical_collection,cycling,west,211.766,3
31218,2020-10-16,physical_collection,tennis,west,13.616999999999999,4
31219,2020-10-16,physical_collection,crosstrain,west,106.18299999999999,1
31221,2020-10-17,order,squash,east,16.500999999999998,1
31222,2020-10-17,order,yoga,south,741.162,6
31223,2020-10-17,order,hiking/trekking,south,8175.253999999999,55
31224,2020-10-17,order,trail,east,765.771,6
31225,2020-10-17,order,jog/run,east,3839.917,39
31226,2020-10-17,order,cycling,east,1688.584,17
31227,2020-10-17,order,fitness,east,1327.241,17
31228,2020-10-17,order,fitness,south,1067.638,16
31229,2020-10-17,order,swimming,south,1210.169,16
31230,2020-10-17,order,hiking/trekking,east,15457.425,82
31231,2020-10-17,physical_collection,fitness,west,13.805000000000001,1
31232,2020-10-17,order,crosstrain,east,1363.06,13
31233,2020-10-17,order,boxing,east,152.014,4
31234,2020-10-17,order,football,south,1057.6309999999999,7
31235,2020-10-17,order,tennis,south,1439.674,24
31236,2020-10-17,order,others,east,15.437000000000001,4
31237,2020-10-17,order,surfing,south,339.959,2
31238,2020-10-17,order,football,east,1381.577,10
31239,2020-10-17,order,trail,south,660.317,6
31240,2020-10-17,order,jog/run,south,2356.474,23
31241,2020-10-17,order,yoga,east,1036.159,8
31242,2020-10-17,order,crosstrain,south,934.5020000000001,9
31244,2020-10-17,order,triathlon,south,393.12199999999996,7
31245,2020-10-17,physical_collection,hiking/trekking,west,795.3489999999999,7
31246,2020-10-17,order,volleyball,east,46.614,2
31247,2020-10-17,order,ski,south,3577.3010000000004,26
31248,2020-10-17,order,cycling,south,54.387,5
31249,2020-10-17,order,kayak/sup,east,274.831,2
31250,2020-10-17,physical_collection,surfing,west,76.414,2
31251,2020-10-17,physical_collection,crosstrain,west,208.81599999999997,3
31252,2020-10-17,order,climbing,east,335.40500000000003,4
31253,2020-10-17,order,squash,south,168.46099999999998,1
31254,2020-10-17,order,pilates,east,2721.2509999999997,25
31255,2020-10-17,order,triathlon,east,617.612,12
31256,2020-10-17,physical_collection,swimming,west,89.388,4
31257,2020-10-17,physical_collection,pilates,west,87.512,1
31258,2020-10-17,order,tennis,east,1301.275,16
31259,2020-10-17,order,basketball,east,772.652,13
31260,2020-10-17,order,ski,east,3932.118,35
31262,2020-10-17,order,skate/roller,south,915.816,3
31263,2020-10-17,order,pilates,south,701.075,10
31264,2020-10-17,order,surfing,east,822.9469999999999,5
31265,2020-10-17,order,table_tennis,south,65.846,1
31266,2020-10-17,order,rugby,south,12.972,4
31268,2020-10-17,order,table_tennis,east,98.438,3
31269,2020-10-17,order,rugby,east,58.608000000000004,2
31271,2020-10-17,order,diving,south,353.514,3
31273,2020-10-17,order,golf,east,211.368,2
31274,2020-10-17,order,sailing,east,252.118,1
31275,2020-10-17,order,basketball,south,953.9950000000001,9
31276,2020-10-17,physical_collection,volleyball,west,10.91,2
31278,2020-10-17,physical_collection,sailing,west,20.829,3
31279,2020-10-17,order,badminton,south,278.76599999999996,3
31281,2020-10-17,physical_collection,jog/run,west,88.286,5
31282,2020-10-17,order,skate/roller,east,1363.727,6
31283,2020-10-17,order,kayak/sup,south,91.676,4
31284,2020-10-17,order,badminton,east,719.4069999999999,9
31285,2020-10-17,order,diving,east,1248.237,6
31287,2020-10-17,order,swimming,east,1966.4540000000002,24
31288,2020-10-17,physical_collection,tennis,west,32.288,2
31291,2020-10-17,physical_collection,others,west,52.908,3
31292,2020-10-17,physical_collection,football,west,62.371,1
31293,2020-10-17,physical_collection,golf,west,24.97,4
31295,2020-10-17,order,golf,south,101.148,4
31296,2020-10-18,order,football,south,426.072,9
31297,2020-10-18,order,pilates,south,367.15,6
31298,2020-10-18,order,ski,south,1155.758,13
31299,2020-10-18,order,football,east,553.382,7
31300,2020-10-18,order,skate/roller,east,325.536,4
31301,2020-10-18,order,kayak/sup,east,94.086,1
31302,2020-10-18,order,pilates,east,1495.959,18
31303,2020-10-18,order,surfing,south,283.443,3
31304,2020-10-18,order,hiking/trekking,east,5392.056,36
31305,2020-10-18,order,tennis,east,493.678,11
31306,2020-10-18,order,triathlon,south,283.591,4
31307,2020-10-18,order,swimming,south,588.973,11
31308,2020-10-18,order,basketball,east,417.742,6
31309,2020-10-18,physical_collection,diving,west,63.761,4
31310,2020-10-18,order,boxing,east,106.03800000000001,2
31311,2020-10-18,order,yoga,east,560.905,5
31312,2020-10-18,order,trail,south,461.535,3
31313,2020-10-18,order,jog/run,east,2349.5080000000003,22
31314,2020-10-18,order,diving,south,384.5,6
31315,2020-10-18,order,badminton,east,182.52,4
31316,2020-10-18,order,swimming,east,1067.408,12
31317,2020-10-18,physical_collection,tennis,west,15.525,1
31318,2020-10-18,physical_collection,kayak/sup,west,105.888,2
31319,2020-10-18,order,diving,east,561.263,5
31320,2020-10-18,order,trail,east,670.411,6
31321,2020-10-18,order,jog/run,south,1594.405,17
31322,2020-10-18,physical_collection,basketball,west,180.066,5
31323,2020-10-18,order,cycling,south,27.899,5
31324,2020-10-18,physical_collection,swimming,west,21.994999999999997,2
31325,2020-10-18,order,surfing,east,644.1659999999999,3
31326,2020-10-18,order,fitness,south,634.4010000000001,10
31327,2020-10-18,order,basketball,south,450.179,9
31328,2020-10-18,physical_collection,cycling,west,380.07,3
31329,2020-10-18,order,fitness,east,638.511,11
31330,2020-10-18,order,squash,south,58.722,5
31331,2020-10-18,order,skate/roller,south,135.139,2
31332,2020-10-18,order,cycling,east,766.2239999999999,12
31333,2020-10-18,order,golf,east,99.761,5
31334,2020-10-18,physical_collection,crosstrain,west,191.247,4
31335,2020-10-18,order,tennis,south,408.614,11
31336,2020-10-18,order,badminton,south,128.198,2
31337,2020-10-18,physical_collection,fitness,west,19.727,1
31338,2020-10-18,order,yoga,south,649.1600000000001,7
31340,2020-10-18,order,crosstrain,south,356.085,7
31341,2020-10-18,order,kayak/sup,south,54.141,1
31342,2020-10-18,order,golf,south,49.114999999999995,2
31343,2020-10-18,physical_collection,hiking/trekking,west,341.508,3
31344,2020-10-18,order,crosstrain,east,528.414,4
31350,2020-10-18,physical_collection,others,west,80.26599999999999,1
31351,2020-10-18,order,unknown,south,44.284,1
31352,2020-10-18,order,sailing,east,100.735,2
31354,2020-10-18,physical_collection,skate/roller,west,367.592,5
31355,2020-10-18,physical_collection,surfing,west,17.399,3
31356,2020-10-18,physical_collection,ski,west,347.058,2
31357,2020-10-18,physical_collection,jog/run,west,102.366,4
31358,2020-10-18,order,others,east,15.308000000000002,2
31359,2020-10-18,physical_collection,badminton,west,17.702,3
31360,2020-10-18,physical_collection,sailing,west,36.466,2
31361,2020-10-18,order,ski,east,1393.4479999999999,15
31362,2020-10-18,order,hiking/trekking,south,4028.446,31
31363,2020-10-18,order,volleyball,east,25.733999999999998,3
31364,2020-10-18,order,rugby,east,18.286,4
31365,2020-10-18,order,triathlon,east,556.236,6
31366,2020-10-18,order,climbing,east,251.34699999999998,5
31368,2020-10-18,physical_collection,pilates,west,29.621,3
31369,2020-10-18,order,table_tennis,east,112.14200000000001,4
31370,2020-10-19,order,badminton,east,211.13899999999998,5
31371,2020-10-19,order,cycling,east,463.646,8
31372,2020-10-19,order,climbing,east,120.95599999999999,3
31373,2020-10-19,order,pilates,east,1249.826,17
31374,2020-10-19,order,jog/run,south,1173.804,16
31375,2020-10-19,order,yoga,east,649.137,5
31376,2020-10-19,order,hiking/trekking,south,4241.37,33
31377,2020-10-19,order,crosstrain,south,309.464,5
31378,2020-10-19,order,boxing,east,90.772,4
31379,2020-10-19,physical_collection,fitness,west,41.704,2
31380,2020-10-19,order,golf,east,101.079,2
31381,2020-10-19,order,rugby,east,25.855,1
31382,2020-10-19,order,fitness,south,733.155,9
31383,2020-10-19,physical_collection,hiking/trekking,west,451.091,6
31384,2020-10-19,order,surfing,south,88.421,1
31385,2020-10-19,order,hiking/trekking,east,9182.128,47
31386,2020-10-19,order,table_tennis,east,110.049,4
31387,2020-10-19,physical_collection,crosstrain,west,87.749,1
31388,2020-10-19,order,cycling,south,80.808,4
31389,2020-10-19,order,volleyball,east,19.238,3
31390,2020-10-19,order,basketball,east,570.3720000000001,7
31391,2020-10-19,order,football,east,585.804,8
31392,2020-10-19,order,rugby,south,29.997000000000003,1
31393,2020-10-19,order,sailing,east,71.798,1
31394,2020-10-19,physical_collection,ski,west,700.421,3
31395,2020-10-19,order,tennis,south,694.267,13
31396,2020-10-19,order,table_tennis,south,56.775,3
31397,2020-10-19,order,others,east,32.683,3
31398,2020-10-19,physical_collection,tennis,west,14.555000000000001,2
31400,2020-10-19,order,fitness,east,871.193,10
31401,2020-10-19,order,ski,south,1145.213,13
31404,2020-10-19,physical_collection,swimming,west,46.801,5
31405,2020-10-19,order,jog/run,east,2547.822,24
31406,2020-10-19,order,surfing,east,372.91700000000003,5
31407,2020-10-19,order,ski,east,1127.2379999999998,10
31408,2020-10-19,order,basketball,south,484.733,7
31409,2020-10-19,order,swimming,south,876.9110000000001,10
31410,2020-10-19,order,trail,east,390.525,5
31412,2020-10-19,order,diving,east,606.682,4
31413,2020-10-19,order,triathlon,south,385.404,6
31414,2020-10-19,order,kayak/sup,south,84.462,3
31415,2020-10-19,order,golf,south,29.319,1
31416,2020-10-19,physical_collection,golf,west,13.415000000000001,1
31417,2020-10-19,order,yoga,south,276.461,2
31418,2020-10-19,physical_collection,boxing,west,125.487,4
31419,2020-10-19,order,swimming,east,961.085,15
31420,2020-10-19,physical_collection,triathlon,west,35.085,1
31421,2020-10-19,order,skate/roller,east,315.838,4
